Part_ID,Date,Shift,Machine,Operator,Supplier,True_Diameter_mm,Diameter_mm,True_Length_mm,Length_mm,Temperature_C,Cycle_Time_sec,Defect_Type,Inspection_Result
P10491,2026-02-04,A,M4,O1,Supplier C,19.98251650920448,19.98261615011283,50.076056380614425,50.08117707892044,19.734488785651966,41.86228465618014,None,Pass
P10492,2026-02-01,B,M3,O3,Supplier A,20.220167735063733,20.223121978848134,49.9769980345652,49.97485677580975,20.032117720827237,42.667842726769365,None,Pass
P10493,2026-02-09,B,M1,O2,Supplier B,20.00262626041814,20.01026785392489,49.966418866590104,49.98410888839297,22.860577383462317,43.34674205946657,Taper,Fail
P10494,2026-01-25,C,M3,O2,Supplier A,20.247571490999714,20.23996966991151,49.98061236006691,49.99137725052166,20.76257259576397,43.19633231466781,None,Pass
P10495,2026-01-14,A,M2,O1,Supplier C,19.99005973425121,19.987366534848324,49.931056088934426,49.940568568662385,24.117409853832903,41.90313758310179,None,Pass
P10496,2026-01-22,C,M1,O2,Supplier C,19.999087998323528,20.00133291934277,50.1156856332212,50.12921524124083,22.7067039806174,40.523586213203345,None,Pass
P10497,2026-01-24,C,M3,O2,Supplier B,20.159864749906454,20.157787330597397,49.91937658869286,49.91777301496706,19.47196211946778,43.74581841393353,None,Pass
P10498,2026-01-21,C,M1,O1,Supplier A,19.971397201200634,19.964784345793525,50.07915287285037,50.0780880855091,21.759245506243314,42.236113171517864,None,Pass
P10499,2026-01-13,A,M3,O2,Supplier A,20.233089398697327,20.233455056386486,49.89571049250917,49.91507912295778,23.950681653143363,45.2990693118875,None,Pass
P10500,2026-02-25,A,M4,O1,Supplier C,20.00703970743491,19.98550922801141,50.19151316752064,50.181096887679594,19.288151558785763,43.511256908722984,None,Pass
P10501,2026-01-30,C,M1,O2,Supplier A,19.974050210988395,19.983703405200473,50.28575074798106,50.29256536140711,21.35401844694868,40.94612208338786,None,Pass
P10502,2026-02-01,A,M2,O1,Supplier A,19.991756467525857,19.97520415534244,50.04808476372407,50.041658120859296,22.64622054849174,42.82639042784126,None,Pass
P10503,2026-02-27,A,M3,O2,Supplier C,20.22593650034398,20.244399109288864,50.063087842250084,50.06444993854238,20.233708721104666,46.34628683316939,None,Pass
P10504,2026-02-25,C,M1,O1,Supplier B,19.968826829271677,19.949667309497706,49.989284933154494,49.983233139753295,19.810678119564287,41.67695597034206,None,Pass
P10505,2026-01-19,C,M2,O2,Supplier B,19.999856797595832,20.01204010554675,50.00716209793744,50.01741763878925,23.868118464068637,43.83301495335464,Taper,Fail
P10506,2026-03-05,C,M2,O2,Supplier C,20.019691217307322,20.024481833067103,49.90191669566691,49.905288246079394,22.062477313807765,44.101180874096954,None,Pass
P10507,2026-01-30,A,M1,O3,Supplier B,19.976788962371792,19.991567630544896,49.876927242582205,49.86338070769264,19.226070992755577,40.274844494270546,None,Pass
P10508,2026-02-03,B,M4,O2,Supplier A,20.002410580052146,19.995713580205248,50.05311886927562,50.05998801030376,21.431874116398248,42.79748443991105,None,Pass
P10509,2026-03-02,C,M2,O2,Supplier B,19.97231093184725,19.987492234546323,49.89512794566526,49.913129486509604,20.300342754034677,43.19438704524126,None,Pass
P10510,2026-03-01,A,M4,O3,Supplier A,19.99088206855651,19.99961114434512,50.06868136036985,50.06932174945307,19.595321184671583,44.56831192738969,None,Pass
P10511,2026-03-02,A,M3,O1,Supplier A,20.211196430475077,20.206243763584723,50.099201399958154,50.09995805913568,19.863128823843045,42.35729567822779,None,Pass
P10512,2026-01-15,A,M4,O1,Supplier B,20.043135603862837,20.048222021329153,50.146543516247924,50.138517559216446,22.88941801006146,43.918031229844274,None,Pass
P10513,2026-01-09,B,M4,O2,Supplier C,20.045589265542603,20.04370917423204,49.89275812064802,49.90214877938223,24.14836767607199,44.0992311757304,None,Pass
P10514,2026-01-23,A,M3,O1,Supplier B,20.19131921675636,20.190819700328642,49.8654400227752,49.8673081897774,20.647624613541957,45.10751616073111,None,Pass
P10515,2026-01-22,C,M2,O1,Supplier C,19.979549880047763,19.970112536272325,50.07477892007964,50.067525409237795,21.353907104629943,44.297264271329944,None,Pass
P10516,2026-02-13,A,M2,O3,Supplier A,19.999886793890454,20.00015254359306,50.08020043173187,50.07577636724702,24.679474343742974,45.25644466828006,None,Pass
P10517,2026-01-14,A,M4,O3,Supplier A,19.980424912854097,19.98737386565148,50.07433438262632,50.0798850248637,23.41307483761045,42.046531263584484,None,Pass
P10518,2026-01-19,C,M2,O1,Supplier B,20.04327905938309,20.03688187062371,50.0877658887995,50.08982248184288,21.171570222628638,44.92737403135479,None,Pass
P10519,2026-02-21,C,M3,O2,Supplier C,20.163039297165362,20.164144195646433,49.88815478848228,49.90020594541718,22.21206269651315,43.94041240042163,None,Pass
P10520,2026-02-09,B,M1,O2,Supplier A,19.989977265860958,19.993097803513148,49.99425237665826,50.012149281519676,23.17840964742197,40.334431223411336,None,Pass
P10521,2026-02-21,C,M4,O1,Supplier C,20.007367930427407,20.00109336247916,49.966964972129496,49.960802730663346,23.049533294496666,44.00401436563243,None,Pass
P10522,2026-02-27,A,M3,O3,Supplier A,20.178193569426615,20.178601793509426,50.08947252993241,50.09433130348772,21.218588998692262,43.67903695597416,Taper,Fail
P10523,2026-03-02,B,M2,O3,Supplier C,20.005526919093562,20.01074655748423,50.06143626582676,50.06118134131368,21.191615176634173,43.53672123600605,None,Pass
P10524,2026-03-04,A,M3,O2,Supplier C,20.204821681515465,20.211870633175263,50.060806890343336,50.06154817423958,21.494219011524027,45.20237367035755,None,Pass
P10525,2026-02-14,B,M2,O1,Supplier B,20.003605149447232,20.005660142017938,50.02862761556474,50.02756864675804,24.681497004766065,43.840911146588645,None,Pass
P10526,2026-02-06,C,M1,O1,Supplier A,19.966074019009277,19.962231958369564,50.01071246487998,50.00532700506408,22.981405087712837,42.85090821069123,None,Pass
P10527,2026-02-12,C,M4,O2,Supplier A,20.054348864376912,20.045000822223876,49.957851992587464,49.9660214232065,21.618574601918393,43.85641403977756,None,Pass
P10528,2026-02-18,A,M4,O1,Supplier B,20.071455538223244,20.06636894943438,50.02011324577837,50.02486095893764,22.272517125164377,43.67201053607164,None,Pass
P10529,2026-02-26,B,M4,O2,Supplier C,19.98946370458207,20.00168424212395,50.06367169886482,50.07829507331254,20.781478578490336,44.511157141164446,None,Pass
P10530,2026-02-10,C,M2,O3,Supplier C,20.043223734082574,20.059832204331563,50.11623637768299,50.09963319867166,22.70776981684492,43.86892732447065,Surface finish,Fail
P10531,2026-02-08,B,M2,O2,Supplier B,20.052019900616298,20.039968692326244,50.1421629938136,50.14926057129367,25.92993780304604,45.080483137363416,None,Pass
P10532,2026-01-30,A,M1,O3,Supplier C,19.99405848354147,19.9931805849005,50.066841344189854,50.07049550827397,20.294691910409664,42.86974341410159,None,Pass
P10533,2026-02-22,B,M3,O1,Supplier A,20.19428006899821,20.19600330566416,50.146878104335016,50.149559430881276,21.50369922444727,45.256565309530465,None,Pass
P10534,2026-01-26,A,M2,O3,Supplier A,19.990615776939254,19.988728456902166,50.07987739146036,50.077247611815864,21.460350972497437,43.8428407247297,None,Pass
P10535,2026-01-25,B,M4,O3,Supplier B,20.0176650908279,20.007075933061042,49.815453111537565,49.81578432079051,21.04534993411275,46.12039600714181,None,Pass
P10536,2026-02-10,B,M4,O1,Supplier B,20.020986568391365,20.014657149768297,50.0991137155839,50.09256675222911,23.605260451374694,47.60823534591993,None,Pass
P10537,2026-02-11,B,M1,O1,Supplier A,20.023582779279618,20.020901528269135,49.87703875358304,49.86844657456676,24.190890470937482,42.7388172229669,None,Pass
P10538,2026-01-25,B,M4,O2,Supplier B,20.02906731079986,20.038782718133128,50.171828429373484,50.172944419040014,20.247949232964686,42.70541215477136,None,Pass
P10539,2026-01-05,B,M1,O2,Supplier A,19.962143592223203,19.950916530419935,49.758647175551374,49.753145445475475,21.905682885859314,41.14413031434359,None,Pass
P10540,2026-02-18,A,M2,O3,Supplier A,19.995332266322464,20.00152489086002,49.75254354810711,49.74630130790817,21.226930755381034,42.18572214703783,Burr,Fail
P10541,2026-01-10,A,M2,O3,Supplier C,19.994737202177514,20.001233534485106,50.20333800398004,50.196501484832886,23.298671226531,44.79073368580248,None,Pass
P10542,2026-01-12,B,M4,O1,Supplier A,20.013814611072657,20.00996720398308,50.22717400558778,50.22127972871098,22.58725462748494,42.92088979837591,None,Pass
P10543,2026-01-11,C,M3,O2,Supplier B,20.23452579393794,20.233966741537156,50.1403469438253,50.14899650374316,23.707087115308617,47.27674341672835,None,Pass
P10544,2026-02-17,C,M4,O3,Supplier C,19.966632918516776,19.980052645202928,50.16953025839455,50.16437495951939,22.325088196972413,43.136424170483764,None,Pass
P10545,2026-02-19,A,M3,O1,Supplier C,20.22522580790353,20.21840556395306,49.84803722617711,49.85090999164906,22.50167686589447,44.76036851694991,None,Pass
P10546,2026-02-04,B,M4,O3,Supplier B,20.06523096900408,20.067480141557976,50.126198488474614,50.11276949033753,20.5044090469594,43.79108800369406,None,Pass
P10547,2026-01-10,B,M4,O3,Supplier A,20.0154704778814,20.01873813801463,49.89561965537544,49.89797265883132,22.63054724828057,44.80122929410757,None,Pass
P10548,2026-01-09,B,M4,O1,Supplier A,20.00569891693098,20.007535660823706,50.13515233602213,50.12592267535391,22.41742282609042,44.89614004684282,None,Pass
P10549,2026-02-07,B,M2,O1,Supplier A,20.008819942639004,20.004852744107232,49.94790258836978,49.94452039422847,23.04330640073255,44.35334915503256,None,Pass
P10550,2026-02-24,C,M2,O1,Supplier B,19.959204417527708,19.956078002039146,49.98823690728628,49.98519638475551,20.196124627953864,41.45299268245184,None,Pass
P10551,2026-02-16,A,M4,O1,Supplier B,20.02250576971297,20.01803277148048,50.121730641623124,50.11898688921844,24.154577838683444,45.61273379439681,None,Pass
P10552,2026-02-06,B,M4,O2,Supplier B,20.016238011084088,20.011390003077636,49.995618896990955,50.00992385725411,22.773948770397425,45.58022950692513,None,Pass
P10553,2026-02-04,B,M4,O2,Supplier A,19.98243321452861,19.976202713270535,50.060449925449866,50.06274627713229,22.000104200711174,43.87209135363466,None,Pass
P10554,2026-02-18,B,M3,O2,Supplier A,20.204783324678605,20.21680019339149,49.91795157756813,49.91982570853312,21.319085567677945,44.732301364484826,None,Pass
P10555,2026-01-17,A,M4,O3,Supplier A,19.99977509809055,20.00098096587488,49.91303920136715,49.90661096764486,22.769193124204516,45.3606870977687,None,Pass
P10556,2026-01-12,B,M3,O2,Supplier A,20.24041728976457,20.246880295599766,49.96797500877964,49.97025361761938,22.45568888614548,45.57328079684671,None,Pass
P10557,2026-01-26,A,M3,O1,Supplier C,20.15861196362368,20.162510504645695,49.87068470722317,49.867718941979525,20.78179627741371,45.5997853887899,None,Pass
P10558,2026-01-14,C,M1,O3,Supplier A,19.994883707317257,19.994460741988984,50.08115290136759,50.07564577822232,24.542695288106742,42.00514614420142,None,Pass
P10559,2026-01-21,B,M3,O2,Supplier A,20.144630022731622,20.15777375420758,50.03952742780527,50.02602858372856,20.118121051047805,43.19367483885501,None,Pass
P10560,2026-02-26,A,M3,O2,Supplier B,20.22686815712717,20.22539589121501,49.839049214745806,49.85041830185787,20.254328432295495,45.80307002766561,None,Pass
P10561,2026-02-02,C,M4,O2,Supplier A,20.015490841281203,20.036795718633257,50.17543005300725,50.175895813979324,21.163379783326864,44.7837699675005,None,Pass
P10562,2026-02-02,C,M4,O1,Supplier B,19.99855619891449,20.013071806491894,50.17798151688414,50.17142504669879,22.472132446470482,44.910774383571514,None,Pass
P10563,2026-02-18,B,M2,O3,Supplier C,19.993810948593715,20.002958487901715,49.99440674531977,49.983151339839175,21.374619576049692,42.960901811369105,None,Pass
P10564,2026-01-22,C,M2,O1,Supplier A,19.99233543998611,19.99836350742372,49.9379305488225,49.927415793864604,20.508060533645498,43.875404088743856,None,Pass
P10565,2026-02-16,C,M4,O1,Supplier C,19.99765202980856,19.99385931524903,50.15105507727142,50.14000843408804,23.322016991528702,44.69399226616151,None,Pass
P10566,2026-02-05,A,M4,O2,Supplier B,20.0311157907136,20.04608221329828,49.89368442368251,49.89564408864334,21.886385670552052,45.46500520049004,None,Pass
P10567,2026-02-08,B,M1,O1,Supplier C,19.984395620413505,19.977641503179154,50.19263374351824,50.1695617611703,22.90231733138412,41.95323871497242,None,Pass
P10568,2026-01-27,B,M2,O2,Supplier C,19.979157514238125,19.995821059946955,49.99950614134445,50.0072189729327,19.756063250939384,42.161181539997315,None,Pass
P10569,2026-03-01,B,M4,O2,Supplier C,20.011785830558498,20.005895474488067,50.161585677148764,50.17475355153232,20.96373510628789,43.781574638182825,None,Pass
P10570,2026-03-04,C,M1,O3,Supplier B,20.020187713837046,20.013126717111422,50.09161002450501,50.09491229732394,22.403992807164652,42.49458937253056,None,Pass
P10571,2026-01-12,B,M4,O2,Supplier A,20.034088355407263,20.05110649360357,50.32369044826103,50.33123367010949,23.707679617215266,44.042234762534115,None,Pass
P10572,2026-01-16,A,M1,O1,Supplier A,19.982410937164957,19.973915470461183,50.09461688756691,50.09032441547299,23.066994005497232,42.87030385259615,None,Pass
P10573,2026-02-18,B,M1,O2,Supplier A,20.015692278406064,20.02264789477408,50.23443712576415,50.24657528573281,23.038651728935527,41.905801084529756,None,Pass
P10574,2026-02-05,C,M4,O3,Supplier A,20.052465521361512,20.038975359913014,49.9437408653945,49.92997150437057,22.58090840609853,45.340680435255216,None,Pass
P10575,2026-02-20,B,M3,O1,Supplier C,20.273575318670577,20.272461910235776,49.88672625767789,49.89751176375395,21.78457675508039,45.665488980895276,None,Pass
P10576,2026-01-24,A,M3,O1,Supplier C,20.218578605181246,20.207019875756174,49.97510550919475,49.97300550271282,21.795993631471077,43.03982260693411,None,Pass
P10577,2026-02-12,A,M4,O1,Supplier B,20.027786161669475,20.016465425255525,50.01562939833804,50.0187960931612,22.723442312492114,42.51985087782414,None,Pass
P10578,2026-01-14,B,M2,O3,Supplier A,20.01184351022329,20.00780791507032,50.01347068511386,50.006228490819026,23.448634049157327,43.314498063832374,None,Pass
P10579,2026-03-03,A,M3,O1,Supplier C,20.24068204871013,20.23111814887139,50.002472638277226,49.9885444258542,19.961115377358574,45.40031471612915,None,Pass
P10580,2026-02-14,B,M3,O1,Supplier A,20.22863293357966,20.224102983481878,50.042051660010465,50.03537979409582,23.022491068048378,45.87032407209113,None,Pass
P10581,2026-02-12,A,M3,O1,Supplier C,20.199772693104617,20.194252743472447,50.09699117724826,50.08632572180892,22.51524255499274,48.160001405172615,None,Pass
P10582,2026-01-13,B,M2,O2,Supplier C,20.03244081264629,20.027714549207506,49.847433498823875,49.847241169926896,23.41197651940097,45.470057046656,None,Pass
P10583,2026-02-27,A,M3,O3,Supplier B,20.169565126592573,20.17604742813858,49.98355853017416,49.98153088419977,20.579989789926085,44.797845787868305,None,Pass
P10584,2026-01-21,A,M2,O2,Supplier C,19.987507361980303,19.987853045660458,49.95003876898131,49.95420702554065,18.994637338171984,43.26029229870876,None,Pass
P10585,2026-01-12,B,M3,O1,Supplier B,20.25319535347351,20.249862794561665,50.02811154070544,50.01923609816291,23.4637043513024,42.42408192423848,None,Pass
P10586,2026-02-03,A,M4,O3,Supplier C,19.994803296131167,20.006055960035397,49.99215460789976,49.99874374332604,21.535943816461902,42.66498007926929,None,Pass
P10587,2026-03-04,A,M2,O2,Supplier B,19.99472354152951,19.994409471626906,50.16391737324731,50.17417643253925,20.992271139759758,41.29964626189506,None,Pass
P10588,2026-01-30,B,M3,O1,Supplier B,20.142693857672953,20.14588320907248,50.05750620464655,50.055129196048874,18.765489759463318,45.82420419872547,None,Pass
P10589,2026-01-05,A,M4,O1,Supplier A,19.993629330649092,19.983915730498815,50.12940192066684,50.13802534825549,22.95557419340366,44.128971185770524,None,Pass
P10590,2026-02-28,A,M4,O2,Supplier C,19.97194288865573,19.98361635125965,49.971827013096686,49.977514060179175,21.230570938562384,44.269608839103576,None,Pass
P10591,2026-02-13,B,M4,O1,Supplier C,19.983409607109525,19.969300334833736,50.107898040961956,50.11419582108891,24.85541355075524,43.35867439602488,None,Pass
P10592,2026-02-13,B,M3,O2,Supplier A,20.27430269750194,20.282851993222703,49.937862964578194,49.94621204973354,23.153458859240217,44.49436431398671,None,Pass
P10593,2026-02-07,B,M2,O2,Supplier B,19.991466733829895,19.985057899838548,49.88452251172186,49.88390644596275,23.230470407711806,43.09572204357568,None,Pass
P10594,2026-01-09,C,M4,O2,Supplier C,19.995674988478463,19.997905561783178,50.16208009848362,50.16828519783224,22.608050699122455,45.4305283615521,None,Pass
P10595,2026-02-15,B,M3,O1,Supplier C,20.215014840948804,20.204541475901294,49.99377924770469,49.979082286676395,22.265266718029757,46.77304611217738,None,Pass
P10596,2026-01-13,B,M1,O1,Supplier A,20.005249564102925,20.003959819720013,49.99657566952708,49.996754570867175,22.66529719925335,40.77435206942445,None,Pass
P10597,2026-01-17,C,M2,O1,Supplier A,19.973143917898554,19.969808761016807,49.90589275086084,49.898633912027364,23.25865631521582,45.22245990777153,None,Pass
P10598,2026-02-09,B,M2,O1,Supplier C,20.042449601147627,20.04013660948303,49.88615897503287,49.892568143613616,24.394800105987905,43.28347755789498,None,Pass
P10599,2026-02-05,C,M4,O1,Supplier B,20.03991051721193,20.03991745420361,50.19488848809083,50.1839644110654,23.660596733205598,46.47371441585244,None,Pass
P10600,2026-01-18,B,M1,O3,Supplier C,19.980173136049967,19.979637262858617,50.124173331160506,50.121702093395484,22.682580795751562,42.23903307036293,None,Pass
P10601,2026-01-08,B,M3,O2,Supplier B,20.23568390564425,20.254342317823667,49.89494645360961,49.892311591697215,22.375829471027735,46.25626064807961,None,Pass
